0.434329,0.412832,0.055904,-0.143285,-0.632655
0.467331,0.452556,0.095385,-0.090466,-0.383153
0.445404,0.400078,0.081826,-0.140062,-0.606776
0.469461,0.455655,0.072346,-0.101229,-0.420223
0.453275,0.426475,0.088897,-0.102356,-0.494717
0.439091,0.421590,0.078262,-0.119597,-0.516602
0.432610,0.423560,0.104613,-0.164271,-0.597507
0.434423,0.345513,0.126744,-0.247073,-0.889024
0.469979,0.377135,0.063485,-0.178498,-0.670219
0.458277,0.463136,0.096811,-0.082015,-0.411308
0.441803,0.384563,0.123408,-0.213137,-0.721996
0.491990,0.369728,0.088296,-0.125512,-0.652372
0.461503,0.411572,0.085748,-0.085475,-0.674995
0.472668,0.381262,0.035316,-0.097637,-0.602738
0.501968,0.398332,0.046016,-0.103012,-0.619090
0.440910,0.398701,0.118274,-0.128126,-0.711125
0.423108,-0.027107,0.270137,-0.594118,-2.195818
0.473004,0.407697,0.049165,-0.087717,-0.556741
0.443194,0.388264,0.106320,-0.108368,-0.681263
0.481731,0.441261,0.069039,-0.070672,-0.502117
0.434308,0.405591,0.140588,-0.097789,-0.715240
0.480889,0.369675,0.087909,-0.085116,-0.725409
0.441545,0.382057,0.037204,-0.095645,-0.570149
0.468982,0.366840,0.068992,-0.100661,-0.650811
0.460172,0.467094,0.097882,-0.052714,-0.508339
0.485229,0.387417,0.060813,-0.130434,-0.703030
0.483006,0.484129,0.007686,0.044731,-0.156639
0.468244,0.525468,0.045726,0.061416,-0.084345
0.471982,0.335745,0.030980,-0.147985,-0.724120
0.485156,0.395887,0.056464,-0.076919,-0.582133
0.466603,0.401379,0.044531,-0.078503,-0.544027
0.470666,0.394260,0.057887,-0.079377,-0.565382
0.502167,0.308815,0.090275,-0.116341,-0.675294
0.467177,0.461747,0.034854,-0.017118,-0.322990
0.471609,0.395821,0.069669,-0.085209,-0.599179
0.489262,0.365827,0.059284,-0.100762,-0.636466
0.474439,0.355524,0.090695,-0.144266,-0.763841
0.464158,0.396946,0.047342,-0.076065,-0.580302
0.470429,0.414996,0.062798,-0.061474,-0.528380
0.482861,0.440822,0.082440,-0.029610,-0.457681
0.483305,0.414920,0.068610,-0.075467,-0.587968
0.490068,0.368575,0.078185,-0.092683,-0.658895
0.476681,0.424246,0.065861,-0.092194,-0.612379
0.460721,0.450691,0.066044,-0.022167,-0.500422
0.464034,0.390710,0.066901,-0.076790,-0.596678
0.475251,0.387212,0.075549,-0.114222,-0.685277
0.481742,0.404537,0.060654,-0.101138,-0.608748
0.486832,0.416728,0.070431,-0.080194,-0.565999
0.499463,0.443390,0.148382,-0.071123,-0.544342
0.483734,0.450686,0.050120,-0.041027,-0.422407
0.479764,0.425793,0.069347,-0.051297,-0.539757
0.489874,0.371287,0.073942,-0.131011,-0.693549
0.496276,0.405268,0.075814,-0.070206,-0.573381
0.455185,0.426225,0.060238,-0.049819,-0.544836
0.477154,0.431277,0.048097,-0.077374,-0.515769
0.479326,0.414876,0.085349,-0.092129,-0.601919
0.487693,0.363162,0.077075,-0.133068,-0.749676
0.484044,0.412198,0.079553,-0.076408,-0.540239
0.462465,0.334325,0.061077,-0.160463,-0.802115
0.481578,0.373055,0.044289,-0.134861,-0.639795
0.467392,0.399883,0.085733,-0.120241,-0.665241
0.474965,0.392264,0.065613,-0.096183,-0.633725
0.483945,0.391779,0.069440,-0.138881,-0.690737
0.483247,0.438761,0.045023,-0.051650,-0.483209
0.486255,0.436017,0.050481,-0.024370,-0.411339
0.474820,0.430270,0.054491,-0.068065,-0.516178
0.514331,0.390936,0.067636,-0.127201,-0.701256
0.471510,0.433826,0.046676,-0.036994,-0.410302
0.456075,0.435870,0.082086,-0.051395,-0.505802
0.483794,0.320449,0.099520,-0.188630,-0.930533
0.466751,0.371041,0.068326,-0.113444,-0.704613
0.452351,0.408983,0.066528,-0.074068,-0.557516
0.488973,0.333427,0.093345,-0.187292,-0.861557
0.491230,0.461457,0.054037,-0.027781,-0.376070
0.477549,0.406830,0.084938,-0.102702,-0.630943
0.471592,0.432503,0.043200,-0.019095,-0.403179
0.472250,0.384175,0.084060,-0.110314,-0.710076
0.481359,0.426494,0.055062,-0.074038,-0.554320
0.477828,0.431475,0.068005,-0.065039,-0.527350
0.486495,0.396454,0.064654,-0.096359,-0.648754
0.500820,0.425772,0.073947,-0.025962,-0.450393
0.477068,0.384436,0.062525,-0.104894,-0.668889
0.494105,0.388345,0.072744,-0.083133,-0.610440
0.479788,0.422516,0.083828,-0.078161,-0.583149
0.479997,0.398683,0.060727,-0.085693,-0.605138
0.474727,0.369736,0.083599,-0.103739,-0.662987
0.471921,0.373800,0.073694,-0.115820,-0.695219
0.482782,0.391779,0.066362,-0.108316,-0.658440
0.487617,0.422276,0.071480,-0.060322,-0.480335
0.478022,0.410367,0.071354,-0.076232,-0.604122
0.507236,0.382757,0.070120,-0.100847,-0.638974
0.469545,0.442644,0.057777,-0.050205,-0.494576
0.486832,0.375577,0.081889,-0.109359,-0.704990
0.483693,0.402507,0.076967,-0.078079,-0.619919
0.464244,0.389479,0.086762,-0.113211,-0.692747
0.463949,0.356159,0.070944,-0.144189,-0.734642
0.470829,0.352632,0.086277,-0.145532,-0.777485
0.470936,0.358349,0.078552,-0.156208,-0.775406
0.481319,0.404117,0.091860,-0.110797,-0.608364
0.486145,0.409934,0.049166,-0.068760,-0.522468
0.479289,0.368699,0.080516,-0.124608,-0.735962
0.487585,0.420972,0.086984,-0.061912,-0.550189
0.486623,0.399073,0.087248,-0.100240,-0.663845
0.492531,0.398061,0.073339,-0.126134,-0.669352
0.488199,0.463860,0.082086,-0.043241,-0.457893
0.485067,0.373915,0.069293,-0.140160,-0.696123
0.472687,0.410410,0.087742,-0.061085,-0.529135
0.460733,0.261431,0.124656,-0.260906,-1.135540
0.493511,0.389896,0.078671,-0.094788,-0.680109
0.469125,0.360116,0.108434,-0.126522,-0.790095
0.480428,0.385155,0.065049,-0.099039,-0.635422
0.469589,0.439335,0.087390,-0.055346,-0.485481
0.489971,0.362829,0.067141,-0.107120,-0.645180
0.486097,0.403139,0.073243,-0.092570,-0.597175
0.486656,0.424389,0.063356,-0.075044,-0.480223
0.470823,0.443077,0.068189,-0.045515,-0.507998
0.481635,0.431889,0.059639,-0.064356,-0.498407
0.481236,0.394388,0.075024,-0.110272,-0.646541
0.485623,0.392233,0.079550,-0.055989,-0.633388
0.485796,0.409301,0.070962,-0.088514,-0.598147
0.485819,0.418870,0.051327,-0.068086,-0.522886
0.477528,0.424313,0.069113,-0.064190,-0.503038
0.494031,0.407365,0.092713,-0.085176,-0.600588
0.481504,0.392261,0.063599,-0.074236,-0.537868
0.493913,0.357708,0.094105,-0.080890,-0.746300
0.477391,0.397550,0.075410,-0.099610,-0.639547
0.475032,0.395948,0.075312,-0.078889,-0.645497
0.485184,0.422044,0.070451,-0.070580,-0.582742
0.505555,0.448392,0.073341,-0.071142,-0.485726
0.500357,0.396240,0.073954,-0.079052,-0.644329
0.450767,0.534929,0.022719,0.087065,-0.017220
0.491434,0.407718,0.076050,-0.102120,-0.643201
0.507280,0.336244,0.073499,-0.154126,-0.814383
0.475317,0.411747,0.062763,-0.049582,-0.529734
0.461557,0.380194,0.077904,-0.114320,-0.704266
0.480667,0.422626,0.059703,-0.077560,-0.536494
0.494050,0.420023,0.056544,-0.053994,-0.521481
0.491857,0.494568,0.045541,-0.000336,-0.310145
0.486861,0.391943,0.074460,-0.097543,-0.619197
0.469237,0.383946,0.082265,-0.073583,-0.636784
0.451306,0.365216,0.100365,-0.120532,-0.707588
0.444670,0.356528,0.064774,-0.085287,-0.712903
0.445246,0.390905,0.064353,-0.043168,-0.554076
0.446164,0.374701,0.061703,-0.082813,-0.650857
0.433342,0.407338,0.032731,-0.089601,-0.548000
0.459392,0.363654,0.072310,-0.073363,-0.662876
0.437481,0.386801,0.062329,-0.088060,-0.660787
0.448586,0.331984,0.069935,-0.122888,-0.806667
0.460787,0.397614,0.047643,-0.037775,-0.446066
0.462580,0.370456,0.093009,-0.110619,-0.692931
0.461462,0.316056,0.069210,-0.090673,-0.719609
0.448656,0.380705,0.070490,-0.071435,-0.628060
0.446234,0.356177,0.052692,-0.096621,-0.708047
0.452356,0.387757,0.051760,-0.062904,-0.591280
0.479217,0.420931,0.056664,0.009550,-0.442857
0.470770,0.388500,0.063691,-0.009547,-0.528610
0.463426,0.385332,0.076067,-0.063677,-0.544499
0.459612,0.343775,0.076917,-0.097272,-0.723423
0.458495,0.375278,0.076176,-0.062930,-0.636786
0.452194,0.381016,0.063228,-0.063911,-0.618673
0.456702,0.373302,0.070631,-0.079738,-0.610192
0.451513,0.356178,0.089198,-0.068569,-0.695785
0.445716,0.302236,0.027007,-0.104285,-0.727650
0.460412,0.394066,0.058980,-0.048896,-0.541877
0.458176,0.434070,0.095199,-0.039385,-0.497967
0.476855,0.365765,0.055978,-0.075923,-0.613954
0.458293,0.430758,0.064657,0.023229,-0.362328
0.458381,0.377320,0.065448,-0.062087,-0.627410
0.446742,0.363760,0.044118,-0.059844,-0.589953
0.458187,0.350977,0.064144,-0.122288,-0.719760
0.454509,0.378317,0.052624,-0.082488,-0.663506
0.497162,0.381003,0.063609,-0.062725,-0.614640
0.427033,0.503627,0.038352,0.132062,-0.021848
0.456660,0.397518,0.090435,-0.057016,-0.593546
0.472549,0.335824,0.043892,-0.068694,-0.667978
0.457377,0.367287,0.072688,-0.075191,-0.666847
0.478799,0.371549,0.044632,-0.089375,-0.618124
0.460277,0.382327,0.075485,-0.058815,-0.616091
0.462682,0.339262,0.084375,-0.110780,-0.738287
0.455803,0.368327,0.083075,-0.115792,-0.722258
0.462557,0.360317,0.053832,-0.089198,-0.634758
0.463936,0.378249,0.071066,-0.043791,-0.564643
0.450536,0.375336,0.081971,-0.077166,-0.687920
0.447018,0.372331,0.070006,-0.074825,-0.663180
0.465309,0.384700,0.090404,-0.091317,-0.649264
0.451078,0.355023,0.068722,-0.087491,-0.665602
0.442515,0.350987,0.074791,-0.119904,-0.723892
0.446443,0.356190,0.082954,-0.120180,-0.734109
0.450269,0.375379,0.068735,-0.102683,-0.691721
0.455818,0.366018,0.085965,-0.088975,-0.697229
0.434554,0.371632,0.083833,-0.100953,-0.718031
0.465175,0.339306,0.063466,-0.111684,-0.760028
0.448302,0.468998,0.048747,0.051832,-0.227836
0.455386,0.381334,0.091899,-0.083181,-0.674997
0.480976,0.368184,0.043673,-0.085127,-0.612712
0.467729,0.410897,0.056018,0.021216,-0.384582
0.452836,0.429604,0.038892,0.007976,-0.376246
0.456724,0.395490,0.057610,-0.075207,-0.591927
0.451636,0.338140,0.049449,-0.077515,-0.658444
0.455090,0.350250,0.061338,-0.099895,-0.710269
0.449832,0.368361,0.046939,-0.071675,-0.608512
0.439764,0.409314,0.078549,-0.028949,-0.539618
0.463794,0.343761,0.084553,-0.125784,-0.724271
0.457677,0.391979,0.065649,-0.026414,-0.503734
0.433380,0.312344,0.050112,-0.108403,-0.718677
0.446943,0.344247,0.072845,-0.100706,-0.738333
0.462973,0.350986,0.083648,-0.100978,-0.709016
0.451393,0.365190,0.082955,-0.103242,-0.694629
0.461483,0.395065,0.078543,-0.103040,-0.665491
0.452709,0.380749,0.066889,-0.072643,-0.607431
0.468302,0.417268,0.099550,-0.056030,-0.554906
0.459633,0.370589,0.086845,-0.085756,-0.679543
0.458530,0.427399,0.051966,-0.011887,-0.441205
0.468168,0.381768,0.073963,-0.095113,-0.641045
0.480677,0.356882,0.057103,-0.091816,-0.676740
0.456873,0.408356,0.058574,-0.029192,-0.506470
0.451102,0.430368,0.064798,-0.012365,-0.448050
0.491685,0.373718,0.050285,-0.083577,-0.645252
0.460143,0.489568,0.034060,0.077081,-0.088575
0.472142,0.431733,0.065672,-0.005721,-0.425214
0.464893,0.388260,0.038137,-0.031980,-0.523274
0.472621,0.395939,0.069687,-0.048131,-0.545525
0.460392,0.376572,0.052426,-0.058868,-0.583096
0.449223,0.385209,0.054354,-0.032198,-0.537647
0.466434,0.379000,0.030891,-0.079586,-0.488373
0.454337,0.389215,0.070151,-0.080481,-0.613687
0.478861,0.371081,0.059838,-0.045255,-0.577291
0.451429,0.393455,0.048133,-0.039408,-0.512498
0.457425,0.348975,0.041531,-0.107062,-0.704671
0.474842,0.399296,0.057387,-0.047071,-0.524597
0.467630,0.367045,0.076511,-0.109199,-0.674781
0.449675,0.360925,0.074111,-0.104470,-0.746759
0.475997,0.370678,0.099696,-0.093533,-0.678668
0.440175,0.389757,0.058095,-0.044334,-0.572894
0.466168,0.442341,0.057960,-0.016778,-0.472396
0.447569,0.400730,0.057245,-0.087114,-0.580394
0.480000,0.318345,0.069164,-0.169506,-0.830958
0.468143,0.398789,0.061385,-0.076550,-0.585698
0.458254,0.437404,0.059406,-0.040639,-0.489540
0.481025,0.402881,0.038300,-0.049608,-0.560695
0.435226,0.541575,0.035300,0.117120,0.029788
0.451210,0.419607,0.055918,-0.013373,-0.458936
0.491434,0.358208,0.039125,-0.056781,-0.623864
0.455500,0.410311,0.063887,-0.021395,-0.521191
0.437806,0.362926,0.042860,-0.082172,-0.664353
0.487623,0.407931,0.042122,-0.054303,-0.517346
0.475554,0.417511,0.086236,-0.068133,-0.507261
0.466550,0.320563,0.070284,-0.140127,-0.811088
0.454284,0.376070,0.046449,-0.022612,-0.510663
0.463069,0.345875,0.087220,-0.089115,-0.712440
0.456345,0.343252,0.040201,-0.114081,-0.696329
0.450925,0.348201,0.059478,-0.103719,-0.727653
0.472961,0.418710,0.060777,-0.036434,-0.417935
0.451352,0.379389,0.072174,-0.090963,-0.659671
0.461178,0.357837,0.072967,-0.114983,-0.706734
0.454788,0.386763,0.073692,-0.080841,-0.637142
0.459822,0.394828,0.038928,-0.086187,-0.611167
0.457440,0.398479,0.057657,-0.062762,-0.569267
0.472465,0.348159,0.074107,-0.049140,-0.642195
0.482611,0.383547,0.044895,-0.094035,-0.648745
0.460263,0.390421,0.055940,-0.050549,-0.530889
0.465613,0.365065,0.073454,-0.120858,-0.697179
0.486047,0.384620,0.071230,-0.103009,-0.589321
0.458255,0.401677,0.066050,-0.020028,-0.494383
0.438967,0.382469,0.081239,-0.065317,-0.635751
0.456787,0.298409,0.086358,-0.151297,-0.898898
0.441181,0.345770,0.053097,-0.098373,-0.702719
0.424163,0.356947,0.070823,-0.116500,-0.674109
0.436773,0.395964,0.093821,-0.086293,-0.627582
0.435098,0.363165,0.097252,-0.117640,-0.686519
0.446311,0.410589,0.071267,-0.032911,-0.434786
0.435722,0.369357,0.081869,-0.090062,-0.658752
0.361186,0.312925,0.046596,-0.053407,-0.642016
0.430831,0.334970,0.082373,-0.144700,-0.775770
0.423433,0.366649,0.078127,-0.113020,-0.642214
0.439358,0.329029,0.088655,-0.163279,-0.812230
0.461961,0.411745,0.040498,-0.047370,-0.520172
0.450115,0.456059,0.035674,-0.027187,-0.317523
0.450508,0.491503,0.021829,0.051150,-0.117359
0.453372,0.411461,0.072357,-0.066589,-0.559942
0.460168,0.351865,0.044292,-0.097924,-0.643389
0.447057,0.424563,0.037441,-0.008514,-0.400737
0.466992,0.413980,0.049051,-0.060369,-0.473263
0.476804,0.455345,0.057823,-0.023798,-0.371568
0.446876,0.348292,0.058897,-0.115904,-0.669982
0.450420,0.396211,0.048142,-0.044630,-0.474023
0.442648,0.403786,0.072777,-0.049265,-0.529475
0.457019,0.326935,0.074312,-0.145324,-0.781016
0.434805,0.404631,0.057314,-0.052698,-0.525625
0.445312,0.367883,0.051319,-0.088531,-0.607798
0.434937,0.429346,0.042148,-0.018755,-0.357868
0.432901,0.354699,0.104094,-0.132792,-0.713501
0.462369,0.358786,0.058043,-0.092459,-0.668809
0.448982,0.467278,0.036154,-0.005794,-0.305624
0.443319,0.469031,0.038073,0.014265,-0.327677
0.445268,0.384237,0.069516,-0.084243,-0.591600
0.447000,0.363672,0.056825,-0.075838,-0.615958
0.438370,0.387898,0.068186,-0.091682,-0.656335
0.448580,0.428426,0.051687,-0.036747,-0.449103
0.455851,0.418222,0.044711,-0.050799,-0.510174
0.465831,0.458098,0.042268,0.069326,-0.241937
0.443924,0.407717,0.087879,-0.054162,-0.539657
0.444077,0.353267,0.034221,-0.083049,-0.613156
0.439503,0.394138,0.059889,-0.054235,-0.511916
0.432689,0.366063,0.057496,-0.121227,-0.682614
0.461045,0.369466,0.056256,-0.102696,-0.646307
0.428652,0.466297,0.037095,0.016138,-0.288432
0.440202,0.369629,0.089909,-0.143426,-0.670678
0.464264,0.323170,0.058695,-0.118848,-0.724328
0.430340,0.498707,0.001480,0.067298,-0.109926
0.431666,0.390341,0.022639,-0.098035,-0.538946
0.452431,0.360956,0.062951,-0.077600,-0.609782
0.428122,0.372314,0.077443,-0.089075,-0.642739
0.453274,0.369662,0.035036,-0.088446,-0.584530
0.430466,0.390826,0.059317,-0.058814,-0.538129
0.437601,0.351733,0.091028,-0.134046,-0.721177
0.439435,0.411795,0.049163,-0.070923,-0.555157
0.416971,0.388484,0.058371,-0.045561,-0.549545
0.435773,0.320565,0.094713,-0.164122,-0.808478
0.435403,0.385976,0.069446,-0.090469,-0.610668
0.442303,0.387434,0.062931,-0.044523,-0.547504
0.451544,0.405323,0.057477,-0.082632,-0.566956
0.486571,0.399634,0.023571,-0.070456,-0.554553
0.421129,0.532864,0.021251,0.142337,0.082200
0.465535,0.388912,0.091019,-0.093555,-0.613461
0.447808,0.337553,0.008312,-0.088101,-0.669373
0.444959,0.438575,0.023649,-0.011053,-0.322616
0.413238,0.414398,0.035548,-0.040347,-0.477376
0.436120,0.341524,0.073847,-0.095504,-0.693424
0.450498,0.355316,0.087560,-0.100372,-0.668680
0.410314,0.372969,0.053589,-0.081172,-0.604555
0.465704,0.320125,0.074365,-0.125183,-0.689555
0.438393,0.374364,0.059554,-0.099387,-0.578606
0.439636,0.317057,0.086892,-0.163960,-0.832572
0.461623,0.415882,0.048236,-0.033726,-0.392887
0.438117,0.356793,0.079871,-0.120333,-0.671465
0.455299,0.351827,0.068698,-0.114755,-0.688502
0.442978,0.391122,0.088797,-0.081302,-0.593834
0.440961,0.336388,0.050094,-0.131640,-0.708050
0.466286,0.454651,0.058828,-0.032791,-0.450601
0.458611,0.457740,0.052752,0.002891,-0.334908
0.449813,0.370353,0.015477,-0.093117,-0.566486
0.465126,0.426675,0.031230,-0.036507,-0.418727
0.446809,0.392119,0.060665,-0.064969,-0.571347
0.458958,0.365072,0.056914,-0.083790,-0.619775
0.462957,0.433433,0.038041,-0.055442,-0.427803
0.467770,0.398003,0.030105,-0.022818,-0.496058
0.461666,0.492650,0.015937,0.076066,-0.126186
0.454408,0.357743,0.081329,-0.107507,-0.647645
0.466510,0.327008,0.038251,-0.100914,-0.671415
0.457983,0.458872,0.035547,0.022434,-0.331900
0.444154,0.429718,0.029609,0.006604,-0.370921
0.452547,0.369427,0.064446,-0.062157,-0.586888
0.456190,0.333888,0.069109,-0.116157,-0.685632
0.439393,0.373480,0.067557,-0.123349,-0.606209
0.446904,0.292041,0.027764,-0.137511,-0.739489
0.448684,0.436969,0.055254,-0.029481,-0.429158
0.446971,0.365853,0.076116,-0.116670,-0.681613
0.448656,0.364769,0.035807,-0.104016,-0.603588
0.444609,0.317410,0.073228,-0.142137,-0.772344
0.451302,0.394310,0.042376,-0.058266,-0.528639
0.449946,0.383902,0.084008,-0.100437,-0.606507
0.461556,0.378596,0.057180,-0.082652,-0.598633
0.443830,0.412392,0.004013,-0.021858,-0.509786
0.448983,0.449516,-0.041265,0.030363,-0.264149
0.446631,0.377795,0.039981,-0.050838,-0.582361
0.456054,0.343674,-0.001023,-0.072968,-0.616388
0.449598,0.397759,0.015937,-0.053619,-0.536344
0.457777,0.337142,0.021961,-0.042295,-0.643200
0.462578,0.408418,0.016174,-0.004323,-0.416010
0.464832,0.369023,0.033656,-0.112099,-0.569208
0.457190,0.348462,0.006585,-0.062013,-0.579133
0.458922,0.337195,0.018393,-0.101735,-0.629929
0.450086,0.359502,-0.011839,-0.054658,-0.553747
0.449955,0.351313,0.014078,-0.079011,-0.608501
0.447785,0.367553,0.024290,-0.081265,-0.585787
0.465649,0.337916,0.032831,-0.102406,-0.691215
0.456466,0.483956,-0.053846,0.095358,-0.109437
0.453868,0.405970,0.051253,-0.037006,-0.497335
0.464620,0.272600,0.018261,-0.138585,-0.763083
0.445775,0.384396,0.058220,-0.037897,-0.551007
0.429944,0.301003,0.061777,-0.136315,-0.782984
0.436253,0.294622,0.033965,-0.115631,-0.714113
0.444338,0.344004,0.035548,-0.090599,-0.625590
0.455423,0.393645,0.024036,-0.066568,-0.541608
0.483148,0.396336,-0.002509,-0.014128,-0.469904
0.413578,0.605507,-0.056773,0.243332,0.338017
0.445460,0.408031,0.050002,-0.092974,-0.580053
0.428613,0.420788,-0.027563,0.050528,-0.284316
0.436828,0.402007,0.050524,-0.070600,-0.570383
0.403420,0.430024,-0.015811,0.014284,-0.381518
0.444048,0.366517,0.048890,-0.064053,-0.567908
0.439988,0.334666,0.012113,-0.070182,-0.569980
0.447468,0.380963,0.043927,-0.144461,-0.650190
0.453221,0.296338,0.028415,-0.141430,-0.759593
0.514277,0.399708,0.093772,-0.185423,-0.609670
0.522009,0.441676,0.132968,-0.173337,-0.510661
0.483908,0.410249,0.118662,-0.169564,-0.691238
0.507399,0.422803,0.106382,-0.130968,-0.554291
0.480760,0.459942,0.162745,-0.168599,-0.561426
0.478989,0.437373,0.159249,-0.274449,-0.882428
0.482086,0.452037,0.152750,-0.163349,-0.547617
