0.565929,0.210508,0.051701,-0.025588,0.109878,0.100064,0.302384,0.805130,-0.140898,-0.019644,0.376250,0.169548,-0.294415,-0.305251,-0.101085,-0.606632,0.187431,0.698469,0.496081,0.633001
0.573566,0.283566,0.052478,-0.014035,0.108499,0.064260,0.314884,0.856887,-0.137038,-0.061040,0.358866,0.140439,-0.367655,-0.298814,-0.074698,-0.621226,0.246242,0.720003,0.482109,0.583696
0.564838,0.318315,0.037391,0.030650,0.125389,0.038882,0.301455,0.882301,-0.156778,-0.110437,0.357957,0.113344,-0.405910,-0.315778,-0.043583,-0.653826,0.212787,0.674506,0.476577,0.565196
0.565945,0.314437,0.029146,0.015873,0.106866,0.061796,0.299857,0.877906,-0.133527,-0.095442,0.339555,0.123098,-0.380559,-0.338523,-0.040857,-0.658905,0.214587,0.664820,0.467524,0.554904
0.574421,0.376139,0.032171,0.031396,0.115421,0.050344,0.319798,0.902965,-0.142880,-0.128816,0.343083,0.113624,-0.427300,-0.325301,-0.018355,-0.661301,0.239332,0.673781,0.466623,0.547029
0.559468,0.431236,0.042757,0.092195,0.109712,-0.013597,0.317625,0.943525,-0.171204,-0.177483,0.347582,0.079749,-0.514257,-0.326016,0.022597,-0.678567,0.254568,0.677213,0.453034,0.508111
0.558369,0.306125,0.041804,0.021727,0.101042,0.061553,0.307182,0.875320,-0.148879,-0.092723,0.366160,0.130424,-0.380247,-0.332914,-0.048991,-0.646837,0.202426,0.679408,0.477906,0.584757
0.557574,0.327426,0.073069,0.021514,0.108272,0.010850,0.264978,0.885823,-0.108785,-0.143803,0.366865,0.135132,-0.323242,-0.304121,-0.062566,-0.663168,0.211617,0.659641,0.520171,0.571938
0.559915,0.335618,0.059023,0.004755,0.107799,0.044689,0.276557,0.870650,-0.120566,-0.135673,0.335983,0.134117,-0.316296,-0.321660,-0.053962,-0.673559,0.215488,0.636169,0.498490,0.564173
0.540539,0.416644,0.035046,0.043800,0.105915,0.026709,0.276348,0.909733,-0.143602,-0.163558,0.314747,0.103616,-0.406362,-0.338986,0.013323,-0.687331,0.266119,0.585843,0.487128,0.511420
0.538146,0.470707,0.076821,0.100767,0.085953,-0.039620,0.266714,0.956610,-0.162798,-0.229299,0.335214,0.099135,-0.468064,-0.349728,0.058015,-0.694019,0.274001,0.628707,0.450726,0.507818
0.582550,0.169610,0.091574,-0.100409,0.111162,0.139083,0.286834,0.765685,-0.135449,-0.003956,0.392602,0.202521,-0.151677,-0.254803,-0.181676,-0.622951,0.149821,0.702367,0.547813,0.688165
0.562884,0.245530,0.080442,-0.037031,0.143868,0.081242,0.289944,0.790284,-0.128164,-0.086139,0.378155,0.172496,-0.251104,-0.267407,-0.102645,-0.631394,0.194359,0.654939,0.528937,0.638705
0.543123,0.478276,0.066411,0.086739,0.112325,-0.054623,0.259346,0.980030,-0.136148,-0.259700,0.320557,0.083611,-0.461918,-0.341237,0.042098,-0.716120,0.275591,0.627274,0.460196,0.494158
0.525167,0.328665,0.077115,0.013063,0.117681,0.038514,0.264237,0.866415,-0.151885,-0.141832,0.389358,0.131240,-0.317387,-0.295365,-0.067528,-0.664539,0.189114,0.619918,0.505665,0.593513
0.551350,0.428495,0.081469,0.061607,0.114131,0.013112,0.283882,0.919108,-0.158623,-0.197597,0.356894,0.110583,-0.415502,-0.315723,0.006864,-0.678647,0.238954,0.628098,0.474422,0.559219
0.572042,0.207618,0.109590,-0.090087,0.108421,0.135946,0.286683,0.764981,-0.145187,-0.037597,0.403117,0.200793,-0.188565,-0.260148,-0.158755,-0.626063,0.156867,0.708888,0.516342,0.682123
0.565829,0.084349,0.092701,-0.141379,0.118415,0.171132,0.291302,0.708551,-0.121124,0.028608,0.408803,0.217835,-0.077008,-0.235894,-0.228364,-0.611860,0.117151,0.700754,0.582117,0.720930
0.547598,0.371363,0.045251,0.028187,0.109763,0.039830,0.283543,0.875718,-0.131846,-0.168419,0.343044,0.110101,-0.369764,-0.335047,-0.041765,-0.683250,0.218380,0.617686,0.482684,0.543893
0.537154,0.450974,0.060070,0.081151,0.109790,-0.025632,0.271298,0.947256,-0.160527,-0.233771,0.343014,0.074279,-0.448395,-0.327038,0.005355,-0.708443,0.241544,0.618713,0.449478,0.505197
0.571237,0.408759,0.068618,0.048901,0.116681,0.030394,0.292776,0.896253,-0.144167,-0.176726,0.338739,0.110000,-0.399549,-0.313067,-0.008238,-0.688146,0.232234,0.633011,0.444594,0.544994
0.584399,0.374144,0.074628,0.023003,0.120552,0.043297,0.304125,0.862252,-0.137875,-0.145729,0.365769,0.138707,-0.358042,-0.295257,-0.045023,-0.659698,0.222887,0.654252,0.471626,0.591700
0.556586,0.399973,0.067834,0.060507,0.108332,0.005067,0.285430,0.904118,-0.152895,-0.195204,0.339925,0.117361,-0.390561,-0.324802,0.010979,-0.688984,0.238271,0.632716,0.472852,0.549817
0.541264,0.396037,0.077898,0.045839,0.092754,-0.000566,0.277471,0.918921,-0.160363,-0.193031,0.359753,0.116149,-0.373730,-0.321280,-0.018131,-0.698202,0.228569,0.643689,0.494414,0.547869
0.546827,0.348655,0.085119,0.008095,0.134345,0.031298,0.263936,0.878743,-0.133062,-0.146607,0.340903,0.142754,-0.322484,-0.280114,-0.030487,-0.662521,0.238729,0.637173,0.508591,0.564157
0.552161,0.324248,0.089914,0.010693,0.126949,0.048955,0.283060,0.843674,-0.156378,-0.131125,0.350457,0.137384,-0.332600,-0.281288,-0.041937,-0.660864,0.215116,0.647326,0.472309,0.574456
0.549843,0.211927,0.095859,-0.075697,0.131061,0.124022,0.278140,0.777651,-0.147726,-0.058122,0.402039,0.195719,-0.188668,-0.258631,-0.130241,-0.627271,0.162651,0.651823,0.536062,0.679868
0.539823,0.318457,0.095077,0.013413,0.092815,0.031010,0.263021,0.873089,-0.142336,-0.152108,0.368931,0.130478,-0.340151,-0.312892,-0.063663,-0.663439,0.207773,0.669733,0.474691,0.581312
0.571935,0.162839,0.070349,-0.098274,0.134079,0.147449,0.261697,0.748707,-0.111183,-0.007916,0.405650,0.217666,-0.140450,-0.264608,-0.178128,-0.609804,0.143809,0.666033,0.569251,0.695487
0.568451,0.359217,0.061722,0.017402,0.137059,0.032461,0.282343,0.897299,-0.130776,-0.163142,0.335753,0.118339,-0.346551,-0.302693,-0.038219,-0.684636,0.217983,0.635181,0.502719,0.557397
0.545305,0.359497,0.062263,0.024567,0.120173,0.058039,0.268407,0.862295,-0.135688,-0.158989,0.391094,0.129612,-0.342344,-0.319279,-0.063981,-0.657743,0.188655,0.616423,0.489551,0.593410
0.542913,0.412829,0.089287,0.060520,0.116344,-0.006563,0.270467,0.919906,-0.150951,-0.189106,0.346935,0.112796,-0.412766,-0.307270,0.009516,-0.677098,0.242750,0.631815,0.467233,0.534632
0.590322,0.191216,0.088205,-0.110847,0.117942,0.165241,0.284126,0.758383,-0.119568,-0.016911,0.399310,0.206484,-0.148663,-0.257431,-0.187255,-0.618005,0.155218,0.702422,0.544455,0.695521
0.561317,0.207631,0.066359,-0.056389,0.112937,0.109001,0.263772,0.803821,-0.106613,-0.063753,0.368668,0.172569,-0.203062,-0.299294,-0.139002,-0.637008,0.171802,0.654695,0.540220,0.635634
0.548981,0.363233,0.060184,0.035145,0.124652,0.040180,0.273701,0.864478,-0.142374,-0.166138,0.350467,0.121516,-0.353500,-0.313670,-0.034944,-0.675883,0.204191,0.618503,0.480037,0.554285
0.550722,0.344153,0.060566,0.007168,0.123542,0.054962,0.271389,0.873228,-0.139212,-0.143619,0.354144,0.126359,-0.322808,-0.311000,-0.050219,-0.678677,0.196784,0.615045,0.496714,0.570148
0.575795,0.376169,0.080465,0.005681,0.155333,0.041132,0.292994,0.878114,-0.136871,-0.132525,0.342970,0.128296,-0.353548,-0.253905,-0.053505,-0.656012,0.248365,0.663416,0.496173,0.554453
0.565568,0.343113,0.077196,0.034840,0.130286,0.020423,0.275814,0.854818,-0.140074,-0.146371,0.376500,0.150411,-0.342865,-0.289881,-0.040164,-0.648106,0.215072,0.655327,0.502832,0.589640
0.552870,0.272448,0.083476,-0.015875,0.135249,0.066849,0.272520,0.819530,-0.132157,-0.099782,0.385502,0.164319,-0.265395,-0.271105,-0.088424,-0.634681,0.183489,0.640698,0.522086,0.618486
0.533864,0.309206,0.081086,0.002633,0.144894,0.041753,0.293315,0.913230,-0.153088,-0.147769,0.362720,0.141572,-0.278919,-0.300853,-0.066418,-0.667217,0.199069,0.613655,0.488521,0.619996
0.538200,0.250378,0.090042,-0.033265,0.154240,0.079201,0.292959,0.877127,-0.153486,-0.102882,0.380121,0.134620,-0.238500,-0.264715,-0.135268,-0.658610,0.162734,0.641442,0.501314,0.637825
0.555106,0.148678,0.092225,-0.102807,0.156746,0.149984,0.312527,0.797448,-0.139334,-0.027944,0.387129,0.164034,-0.137845,-0.242403,-0.212750,-0.627509,0.134798,0.659754,0.521648,0.691608
0.561853,0.216466,0.067666,-0.055082,0.136569,0.111565,0.309847,0.845544,-0.134033,-0.076777,0.366204,0.139350,-0.210320,-0.287612,-0.164798,-0.647084,0.158183,0.658343,0.502538,0.639806
0.546510,0.190669,0.074381,-0.059811,0.155539,0.092992,0.304015,0.845869,-0.120148,-0.068666,0.411290,0.145234,-0.157539,-0.262373,-0.227608,-0.641760,0.105404,0.654346,0.531643,0.690070
0.577071,0.331423,0.063016,-0.014171,0.150459,0.060864,0.335448,0.937381,-0.145943,-0.154669,0.361615,0.121628,-0.303749,-0.321136,-0.078024,-0.708253,0.241598,0.600777,0.443321,0.610790
0.541460,0.513490,0.051102,0.110341,0.122189,-0.046752,0.325403,1.044934,-0.171482,-0.276472,0.324904,0.037474,-0.486954,-0.343626,0.027049,-0.730282,0.263041,0.595374,0.391876,0.497066
0.544965,0.399775,0.074261,0.047860,0.122426,0.011588,0.320374,0.970767,-0.163264,-0.192116,0.349611,0.091673,-0.351808,-0.314797,-0.053755,-0.691969,0.208378,0.619922,0.443384,0.575595
0.565558,0.335313,0.070895,0.003032,0.128318,0.053483,0.340274,0.925626,-0.161718,-0.147783,0.348602,0.099037,-0.316207,-0.286982,-0.093176,-0.680087,0.199967,0.651660,0.453457,0.600943
0.535188,0.311902,0.059454,0.014357,0.115890,0.039119,0.307046,0.937462,-0.155312,-0.158137,0.366272,0.109869,-0.289156,-0.319082,-0.100768,-0.684723,0.180434,0.633654,0.482426,0.607159
0.533896,0.325862,0.064436,0.028782,0.120238,0.005830,0.296308,0.953780,-0.154716,-0.161198,0.339028,0.107390,-0.292822,-0.315486,-0.077230,-0.694016,0.191109,0.626979,0.471609,0.581742
0.553343,0.318154,0.045162,0.012914,0.136478,0.043488,0.316393,0.924880,-0.154119,-0.152896,0.346786,0.107356,-0.294769,-0.306215,-0.080233,-0.691210,0.189913,0.614878,0.479488,0.587464
0.531798,0.511392,0.043016,0.149261,0.118650,-0.092763,0.309894,1.065055,-0.181331,-0.292829,0.329455,0.023513,-0.506934,-0.332701,0.037851,-0.725291,0.261058,0.599135,0.436253,0.482710
0.545719,0.352831,0.079701,0.019481,0.121012,0.034357,0.318232,0.934327,-0.166264,-0.174979,0.355107,0.103134,-0.327141,-0.296464,-0.057219,-0.692366,0.207095,0.637599,0.442800,0.580960
0.556543,0.212231,0.097089,-0.066829,0.132095,0.097473,0.324520,0.849535,-0.146220,-0.083201,0.380432,0.166393,-0.191608,-0.263695,-0.148074,-0.645301,0.174621,0.668681,0.496634,0.680660
0.543152,0.279595,0.071219,0.002344,0.133107,0.044228,0.306428,0.905684,-0.146080,-0.141257,0.370780,0.117747,-0.282772,-0.302330,-0.111372,-0.665607,0.174511,0.639206,0.474493,0.623125
0.528787,0.295314,0.042565,-0.008845,0.102693,0.061226,0.308235,0.910345,-0.176504,-0.119081,0.360527,0.107736,-0.287537,-0.320110,-0.115128,-0.676289,0.181098,0.628049,0.483169,0.599188
0.536089,0.328484,0.057917,0.033039,0.130430,0.011560,0.291958,0.943218,-0.140066,-0.168500,0.361608,0.105438,-0.312093,-0.312001,-0.085848,-0.673400,0.182261,0.622092,0.479840,0.590316
0.573692,0.339807,0.050538,0.010547,0.113361,0.034960,0.315367,0.950035,-0.140269,-0.165357,0.345412,0.098615,-0.311941,-0.323772,-0.104347,-0.690727,0.198897,0.657938,0.461309,0.584065
0.526527,0.365106,0.051622,0.042150,0.113064,0.014051,0.304870,0.962847,-0.153283,-0.188915,0.383515,0.089474,-0.337040,-0.317981,-0.098758,-0.677371,0.188965,0.617904,0.479027,0.592835
0.535396,0.550222,0.056322,0.143456,0.073666,-0.097530,0.307601,1.109925,-0.181668,-0.317684,0.313484,0.035172,-0.517766,-0.376309,0.067763,-0.747120,0.289384,0.620876,0.406330,0.473633
0.553902,0.203390,0.095224,-0.068116,0.126037,0.125943,0.322498,0.845744,-0.153276,-0.071855,0.385405,0.178983,-0.149385,-0.283235,-0.164665,-0.660367,0.132278,0.661848,0.491214,0.691843
0.554860,0.330550,0.050952,0.020812,0.147307,0.042069,0.334587,0.935597,-0.146946,-0.165364,0.324536,0.087836,-0.315273,-0.289968,-0.067219,-0.693803,0.193445,0.614230,0.474944,0.569996
0.532294,0.448271,0.054997,0.077453,0.113568,-0.020640,0.312951,0.998016,-0.177267,-0.234371,0.320251,0.072290,-0.417042,-0.335138,-0.002039,-0.716574,0.239911,0.602988,0.427153,0.512994
0.548461,0.315778,0.052668,0.008929,0.111016,0.035311,0.307681,0.944642,-0.160933,-0.145534,0.339896,0.094186,-0.305311,-0.302486,-0.070585,-0.694323,0.199565,0.626449,0.477878,0.566438
0.561564,0.346402,0.075098,0.013773,0.120837,0.034288,0.322490,0.940267,-0.164236,-0.172544,0.357378,0.121236,-0.300614,-0.302515,-0.083481,-0.684187,0.199285,0.655645,0.466840,0.617908
0.521277,0.336977,0.089704,0.053345,0.144409,-0.021794,0.301579,0.934465,-0.133122,-0.185877,0.382072,0.108683,-0.325408,-0.274557,-0.084181,-0.665580,0.182223,0.638207,0.480696,0.581821
0.537573,0.385302,0.050743,0.042478,0.116864,0.000760,0.307371,0.976670,-0.166577,-0.196702,0.331836,0.091138,-0.364035,-0.317694,-0.030135,-0.697603,0.235219,0.614844,0.466246,0.548513
0.533139,0.407616,0.078774,0.030638,0.137995,-0.008438,0.303356,0.989051,-0.154244,-0.204602,0.344130,0.102712,-0.361180,-0.294745,-0.029336,-0.686036,0.239591,0.619194,0.470141,0.563962
0.552810,0.239965,0.073853,-0.041480,0.132502,0.094154,0.307843,0.875751,-0.150606,-0.090971,0.364625,0.139816,-0.219993,-0.276930,-0.139816,-0.658340,0.148403,0.654038,0.505374,0.637586
0.559316,0.145416,0.080361,-0.088565,0.139374,0.140233,0.302052,0.809341,-0.136623,-0.024375,0.395133,0.189479,-0.121216,-0.268306,-0.215723,-0.620570,0.129693,0.663165,0.545200,0.711335
0.549019,0.269514,0.063012,-0.036809,0.124317,0.076733,0.302127,0.902742,-0.145760,-0.114640,0.353307,0.136706,-0.241254,-0.310000,-0.121687,-0.671053,0.177509,0.637700,0.497981,0.625058
0.544416,0.255139,0.063583,-0.025714,0.125286,0.073881,0.309123,0.871867,-0.158832,-0.118281,0.385267,0.130211,-0.242723,-0.296562,-0.143289,-0.667066,0.156795,0.645565,0.477121,0.639182
0.554509,0.407967,0.043749,0.031248,0.109405,0.022373,0.324490,0.971869,-0.161569,-0.207213,0.320055,0.090731,-0.359931,-0.330436,-0.039789,-0.707739,0.228609,0.625294,0.458174,0.553416
0.542432,0.434700,0.066015,0.059088,0.106637,0.009877,0.323567,0.973170,-0.163723,-0.222738,0.342338,0.082999,-0.382209,-0.326884,-0.041280,-0.708266,0.215721,0.624259,0.437672,0.542169
0.557568,0.349371,0.070324,0.000857,0.122097,0.040175,0.309785,0.939120,-0.152620,-0.154886,0.330847,0.129307,-0.293541,-0.298091,-0.070573,-0.683217,0.217402,0.633109,0.477188,0.591006
0.543542,0.373918,0.077757,0.032435,0.122795,0.016691,0.335987,0.956102,-0.176759,-0.184743,0.354589,0.088946,-0.338777,-0.290537,-0.077206,-0.693765,0.191442,0.651457,0.450491,0.584316
0.538822,0.326688,0.077509,0.016335,0.127899,0.022332,0.309523,0.941575,-0.178918,-0.203252,0.371583,0.079621,-0.320475,-0.288238,-0.115551,-0.704632,0.181096,0.717649,0.452953,0.616629
0.556508,0.437847,0.047517,0.096298,0.124563,-0.042153,0.316944,1.010304,-0.173434,-0.252348,0.293082,0.046578,-0.431334,-0.325611,0.013135,-0.733491,0.243244,0.625671,0.442022,0.489230
0.552378,0.316522,0.064171,-0.003436,0.145753,0.043206,0.313962,0.911668,-0.155595,-0.140431,0.361886,0.114577,-0.291733,-0.270323,-0.096879,-0.662807,0.193447,0.634978,0.479144,0.613637
0.535252,0.392948,0.063510,0.055569,0.121630,-0.004806,0.305401,0.978872,-0.162434,-0.205215,0.318029,0.079237,-0.372447,-0.313784,-0.020209,-0.696645,0.230332,0.605564,0.455281,0.537068
0.541982,0.296772,0.073290,-0.023295,0.103516,0.080639,0.313138,0.902098,-0.172022,-0.119941,0.375989,0.134302,-0.263323,-0.309662,-0.121475,-0.665949,0.168202,0.647224,0.470411,0.640942
0.544039,0.198440,0.075277,-0.061890,0.121223,0.101041,0.311114,0.860634,-0.151873,-0.072895,0.385919,0.140899,-0.187591,-0.285226,-0.177631,-0.653360,0.126126,0.665666,0.510291,0.677927
0.563381,0.263595,0.069018,-0.036169,0.146553,0.070290,0.317059,0.882993,-0.139718,-0.107668,0.356073,0.128854,-0.244984,-0.274651,-0.146725,-0.662886,0.178910,0.653126,0.485323,0.620013
0.548550,0.379869,0.037192,0.055294,0.136636,-0.004314,0.305198,0.956147,-0.151044,-0.199543,0.325450,0.088310,-0.365313,-0.323586,-0.031796,-0.698751,0.223653,0.601299,0.467813,0.537067
0.541977,0.465601,0.048820,0.092321,0.106957,-0.045123,0.308247,1.020645,-0.163133,-0.247111,0.311014,0.063906,-0.436329,-0.344855,0.002836,-0.711828,0.259623,0.608945,0.415865,0.501409
0.542276,0.383472,0.080737,0.036926,0.102469,0.005356,0.304024,0.972492,-0.160590,-0.198099,0.377852,0.114958,-0.338217,-0.316896,-0.066018,-0.675444,0.226367,0.639716,0.453608,0.604406
0.557406,0.361546,0.081487,0.026280,0.111406,0.028205,0.320402,0.953572,-0.170118,-0.183528,0.331753,0.104282,-0.337072,-0.313819,-0.046083,-0.695611,0.215835,0.644928,0.442790,0.575354
0.554223,0.194638,0.076418,-0.069041,0.130768,0.106566,0.301925,0.850601,-0.136153,-0.062068,0.376584,0.163945,-0.161271,-0.281471,-0.183258,-0.645010,0.143776,0.657170,0.522037,0.676184
0.539234,0.330772,0.061109,0.030735,0.133887,0.015651,0.314880,0.931779,-0.162666,-0.170971,0.334142,0.095065,-0.319628,-0.298706,-0.064963,-0.694262,0.198676,0.628229,0.489910,0.553428
0.546191,0.355948,0.055641,0.018893,0.132688,0.028682,0.313101,0.943069,-0.170301,-0.167922,0.347594,0.090222,-0.332567,-0.296636,-0.083926,-0.689919,0.201319,0.623278,0.465370,0.564544
0.538215,0.386540,0.051302,0.033976,0.115533,0.012128,0.314154,0.963303,-0.174683,-0.187314,0.333101,0.095873,-0.349551,-0.311447,-0.037546,-0.693386,0.229374,0.626851,0.463828,0.564722
0.577157,0.357417,0.061636,0.013853,0.122471,0.038928,0.327448,0.941264,-0.161665,-0.160530,0.341093,0.096704,-0.339473,-0.301683,-0.072283,-0.687173,0.210089,0.658988,0.442425,0.580253
0.543974,0.264536,0.037132,-0.027440,0.133578,0.077758,0.309810,0.947678,-0.113048,-0.115348,0.417246,0.101854,-0.181207,-0.312541,-0.199403,-0.678038,0.090881,0.633694,0.573423,0.683449
0.544283,0.427473,0.049145,0.069922,0.118893,-0.003701,0.327332,0.987531,-0.170100,-0.222861,0.311943,0.065419,-0.396213,-0.329234,-0.004957,-0.724875,0.223540,0.605680,0.446736,0.510336
0.554438,0.259736,0.067425,-0.033119,0.142854,0.075629,0.299388,0.896785,-0.137488,-0.096830,0.369548,0.137583,-0.231562,-0.286862,-0.133926,-0.651421,0.177992,0.633408,0.494021,0.634234
0.558051,0.367253,0.062861,0.039793,0.135859,0.005506,0.325127,0.957448,-0.166829,-0.187233,0.326024,0.084182,-0.353471,-0.295347,-0.048391,-0.698852,0.218755,0.632645,0.467010,0.548499
0.528394,0.333503,0.062858,0.031145,0.115615,0.029759,0.304056,0.927737,-0.157995,-0.170684,0.375534,0.107580,-0.302951,-0.319630,-0.096334,-0.669251,0.169464,0.625462,0.466762,0.612091
0.537739,0.341962,0.049739,0.045591,0.118076,-0.005042,0.282558,0.960146,-0.147903,-0.160254,0.335963,0.112246,-0.314817,-0.331961,-0.058245,-0.674466,0.202473,0.614707,0.493442,0.570966
0.558465,0.293434,0.064862,-0.014415,0.129827,0.063568,0.305446,0.901904,-0.139522,-0.124006,0.356534,0.135485,-0.262545,-0.301573,-0.103299,-0.662788,0.190950,0.628847,0.474571,0.614384
0.540776,0.358698,0.062870,0.017213,0.124715,0.027176,0.310839,0.949053,-0.168281,-0.171832,0.339824,0.102810,-0.339880,-0.302912,-0.056418,-0.681382,0.223983,0.619151,0.466285,0.570932
0.573919,0.417805,0.065409,0.099102,0.146208,-0.071193,0.294502,0.977292,-0.203057,-0.222647,0.419148,0.053159,-0.418828,-0.252338,-0.070613,-0.717413,0.221415,0.639884,0.534332,0.541439
0.558257,0.198911,0.081654,-0.075494,0.124378,0.112657,0.312764,0.848466,-0.154538,-0.064468,0.390782,0.169030,-0.155483,-0.270601,-0.179871,-0.651336,0.139599,0.664393,0.518844,0.696232
0.549547,0.281076,0.053545,-0.003558,0.146758,0.059334,0.311381,0.891613,-0.145620,-0.145455,0.374832,0.118443,-0.261050,-0.293187,-0.121382,-0.669246,0.164356,0.627818,0.497725,0.629407
0.545007,0.411354,0.070415,0.045538,0.147522,0.000184,0.310468,0.982735,-0.168735,-0.245731,0.346360,0.098068,-0.331097,-0.289326,-0.057575,-0.716448,0.250201,0.632358,0.472052,0.586440
0.512326,0.318065,0.046655,0.020822,0.117687,0.100249,0.316177,0.912267,-0.187610,-0.148545,0.408653,0.088519,-0.302497,-0.316227,-0.149047,-0.681105,0.176473,0.623339,0.472560,0.641767
0.559834,0.371781,0.072765,0.051394,0.171258,0.022892,0.331946,0.926283,-0.175918,-0.205234,0.366544,0.112889,-0.306626,-0.263452,-0.089583,-0.687142,0.203793,0.656185,0.506871,0.634562
